tahun;direktorat_id;nama_direktorat;kode_kegiatan;nama_kegiatan;kode_rincian_output;nama_rincian_output;jenis_output;komoditas_id;nama_komoditas;satuan_id;nama_satuan;kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;jumlah_output;_raw_kegiatan_word;_raw_komoditas_nama;_raw_satuan_nama;;id_direktorat;nama_direktorat;;kode_rincian_output;kode_kegiatan;nama_kegiatan;nama_rincian_output;jenis_output;id_direktorat;;id_komoditas;nama;kd_kom;;id_satuan;nama_satuan;;key_kegiatan_komoditas;kode_rincian_output
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;35;Jawa Timur;3513;Probolinggo;75;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;52;Nusa Tenggara Barat;5206;Bima;125;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;52;Nusa Tenggara Barat;5203;Lombok Timur;288;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;76;Sulawesi Barat;7603;Mamasa;10;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7306;Gowa;200;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7322;Luwu Utara;10;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7309;Maros;10;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7318;Tana Toraja;25;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;72;Sulawesi Tengah;7208;Parigi MoUtong;20;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;71;Sulawesi Utara;7101;Bolaang Mongondow;10;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;71;Sulawesi Utara;7110;Bolaang Mongondow Timur;30;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;71;Sulawesi Utara;7173;Kota Tomohon;10;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;13;Sumatera Barat;1306;Agam;30;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;13;Sumatera Barat;1302;Solok;100;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;16;Sumatera Selatan;1672;Kota Pagar Alam;20;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;16;Sumatera Selatan;1604;Lahat;20;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;16;Sumatera Selatan;1603;Muara Enim;20;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1211;Dairi;50;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1216;Humbang Hasundutan;55;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1217;Samosir;255;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;2;Direktorat Perbenihan;4581;Perbenihan Hortikultura;4581.RAI.010;Benih Sebar Umbi/Rimpang Hortikultura;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1212;Toba;45;Benih;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;11;Aceh;1117;Bener Meriah;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;11;Aceh;1113;GAYO LUES;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;51;Bali;5106;Bangli;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;51;Bali;5107;Karangasem;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;17;Bengkulu;1708;Kepahiang;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;17;Bengkulu;1702;Rejang Lebong;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;75;Gorontalo;7505;Gorontalo Utara;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;15;Jambi;1502;Merangin;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;32;Jawa Barat;3210;Majalengka;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3304;Banjarnegara;50;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3325;Batang;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3309;Boyolali;50;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3313;Karanganyar;90;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3308;Magelang;50;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3327;Pemalang;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3303;Purbalingga;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3322;Semarang;45;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3328;Tegal;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3312;Wonogiri;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;33;Jawa Tengah;3307;Wonosobo;50;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;35;Jawa Timur;3579;Kota Batu;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;35;Jawa Timur;3514;Pasuruan;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;35;Jawa Timur;3513;Probolinggo;15;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;18;Lampung;1804;Lampung Barat;40;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;52;Nusa Tenggara Barat;5203;Lombok Timur;50;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;53;Nusa Tenggara Timur;5302;Timor Tengah Selatan;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;76;Sulawesi Barat;7603;Mamasa;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7303;Bantaeng;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7316;Enrekang;30;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7318;Tana Toraja;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;73;Sulawesi Selatan;7326;Toraja Utara;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;72;Sulawesi Tengah;7208;PARIGI MOUTONG;30;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;13;Sumatera Barat;1302;Solok;15;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;13;Sumatera Barat;1311;Solok Selatan;15;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;13;Sumatera Barat;1304;Tanah Datar;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;16;Sumatera Selatan;1672;Kota Pagar Alam;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;16;Sumatera Selatan;1603;Muara Enim;20;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1216;Humbang Hasundutan;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1206;Karo;60;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1217;Samosir;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1208;Simalungun;30;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.014;Kawasan Bawang Putih;luas kawasan;1;Bawang Putih;1;HA;12;Sumatera Utara;1202;Tapanuli Utara;10;Kawasan;Bawang Putih;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1109;Simeulue;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1110;Aceh Singkil;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1101;Aceh Selatan;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1102;Aceh Tenggara;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1103;Aceh Timur;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1104;Aceh Tengah;30;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1105;Aceh Barat;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1106;Aceh Besar;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1107;Pidie;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1111;Bireuen;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1108;Aceh Utara;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1112;Aceh Barat Daya;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1113;Gayo Lues;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1116;Aceh Tamiang;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1115;Nagan Raya;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1114;Aceh Jaya;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1117;Bener Meriah;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1118;Pidie Jaya;10;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1171;Kota Banda Aceh;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1172;Kota Sabang;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1174;Kota Langsa;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1173;Kota Lhokseumawe;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;11;Aceh;1175;Kota Subulussalam;0;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1204;Nias;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
2026;4;Direktorat Sayuran dan Tanaman Obat;1771;Peningkatan Produksi Sayuran dan Tanaman Obat;1771.RAI.011;Kawasan Aneka Cabai;luas kawasan;3;Cabai;1;HA;12;Sumatera Utara;1213;Mandailing Natal;5;Kawasan;Cabai;Ha;;;;;;;;;;;;;;;;;;;;
